104.000000 1.463314 -0.112686 1.463314 -0.112686 1.463314 -0.112686 1.463314 -0.112686 1.463314 -0.112686 1.463314 -0.112686 1.463314 -0.112686 
105.000000 1.454525 -0.112010 1.454525 -0.112010 1.454525 -0.112010 1.454525 -0.112010 1.454525 -0.112010 1.454525 -0.112010 1.454525 -0.112010 
106.000000 1.445789 -0.111337 1.445789 -0.111337 1.445789 -0.111337 1.445789 -0.111337 1.445789 -0.111337 1.445789 -0.111337 1.445789 -0.111337 
107.000000 1.437106 -0.110668 1.437106 -0.110668 1.437106 -0.110668 1.437106 -0.110668 1.437106 -0.110668 1.437106 -0.110668 1.437106 -0.110668 
108.000000 1.428475 -0.110004 1.428475 -0.110004 1.428475 -0.110004 1.428475 -0.110004 1.428475 -0.110004 1.428475 -0.110004 1.428475 -0.110004 
109.000000 1.419895 -0.109343 1.419895 -0.109343 1.419895 -0.109343 1.419895 -0.109343 1.419895 -0.109343 1.419895 -0.109343 1.419895 -0.109343 
110.000000 1.411368 -0.108686 1.411368 -0.108686 1.411368 -0.108686 1.411368 -0.108686 1.411368 -0.108686 1.411368 -0.108686 1.411368 -0.108686 
111.000000 1.402891 -0.108033 1.402891 -0.108033 1.402891 -0.108033 1.402891 -0.108033 1.402891 -0.108033 1.402891 -0.108033 1.402891 -0.108033 
112.000000 1.394465 -0.107385 1.394465 -0.107385 1.394465 -0.107385 1.394465 -0.107385 1.394465 -0.107385 1.394465 -0.107385 1.394465 -0.107385 
113.000000 1.386090 -0.106740 1.386090 -0.106740 1.386090 -0.106740 1.386090 -0.106740 1.386090 -0.106740 1.386090 -0.106740 1.386090 -0.106740 
114.000000 1.377765 -0.106099 1.377765 -0.106099 1.377765 -0.106099 1.377765 -0.106099 1.377765 -0.106099 1.377765 -0.106099 1.377765 -0.106099 
115.000000 1.369490 -0.105461 1.369490 -0.105461 1.369490 -0.105461 1.369490 -0.105461 1.369490 -0.105461 1.369490 -0.105461 1.369490 -0.105461 
116.000000 1.361265 -0.104828 1.361265 -0.104828 1.361265 -0.104828 1.361265 -0.104828 1.361265 -0.104828 1.361265 -0.104828 1.361265 -0.104828 
117.000000 1.353089 -0.104198 1.353089 -0.104198 1.353089 -0.104198 1.353089 -0.104198 1.353089 -0.104198 1.353089 -0.104198 1.353089 -0.104198 
118.000000 1.344963 -0.103573 1.344963 -0.103573 1.344963 -0.103573 1.344963 -0.103573 1.344963 -0.103573 1.344963 -0.103573 1.344963 -0.103573 
119.000000 1.336885 -0.102950 1.336885 -0.102950 1.336885 -0.102950 1.336885 -0.102950 1.336885 -0.102950 1.336885 -0.102950 1.336885 -0.102950 
120.000000 1.328856 -0.102332 1.328856 -0.102332 1.328856 -0.102332 1.328856 -0.102332 1.328856 -0.102332 1.328856 -0.102332 1.328856 -0.102332 
121.000000 1.320875 -0.101718 1.320875 -0.101718 1.320875 -0.101718 1.320875 -0.101718 1.320875 -0.101718 1.320875 -0.101718 1.320875 -0.101718 
122.000000 1.312941 -0.101107 1.312941 -0.101107 1.312941 -0.101107 1.312941 -0.101107 1.312941 -0.101107 1.312941 -0.101107 1.312941 -0.101107 
123.000000 1.305056 -0.100499 1.305056 -0.100499 1.305056 -0.100499 1.305056 -0.100499 1.305056 -0.100499 1.305056 -0.100499 1.305056 -0.100499 
124.000000 1.297218 -0.099896 1.297218 -0.099896 1.297218 -0.099896 1.297218 -0.099896 1.297218 -0.099896 1.297218 -0.099896 1.297218 -0.099896 
125.000000 1.289427 -0.099296 1.289427 -0.099296 1.289427 -0.099296 1.289427 -0.099296 1.289427 -0.099296 1.289427 -0.099296 1.289427 -0.099296 
126.000000 1.281682 -0.098699 1.281682 -0.098699 1.281682 -0.098699 1.281682 -0.098699 1.281682 -0.098699 1.281682 -0.098699 1.281682 -0.098699 
127.000000 1.273985 -0.098107 1.273985 -0.098107 1.273985 -0.098107 1.273985 -0.098107 1.273985 -0.098107 1.273985 -0.098107 1.273985 -0.098107 
128.000000 1.266333 -0.097517 1.266333 -0.097517 1.266333 -0.097517 1.266333 -0.097517 1.266333 -0.097517 1.266333 -0.097517 1.266333 -0.097517 
129.000000 1.258728 -0.096932 1.258728 -0.096932 1.258728 -0.096932 1.258728 -0.096932 1.258728 -0.096932 1.258728 -0.096932 1.258728 -0.096932 
130.000000 1.251168 -0.096350 1.251168 -0.096350 1.251168 -0.096350 1.251168 -0.096350 1.251168 -0.096350 1.251168 -0.096350 1.251168 -0.096350 
131.000000 1.243653 -0.095771 1.243653 -0.095771 1.243653 -0.095771 1.243653 -0.095771 1.243653 -0.095771 1.243653 -0.095771 1.243653 -0.095771 
132.000000 1.236184 -0.095196 1.236184 -0.095196 1.236184 -0.095196 1.236184 -0.095196 1.236184 -0.095196 1.236184 -0.095196 1.236184 -0.095196 
133.000000 1.228759 -0.094624 1.228759 -0.094624 1.228759 -0.094624 1.228759 -0.094624 1.228759 -0.094624 1.228759 -0.094624 1.228759 -0.094624 
134.000000 1.221379 -0.094056 1.221379 -0.094056 1.221379 -0.094056 1.221379 -0.094056 1.221379 -0.094056 1.221379 -0.094056 1.221379 -0.094056 
135.000000 1.214044 -0.093491 1.214044 -0.093491 1.214044 -0.093491 1.214044 -0.093491 1.214044 -0.093491 1.214044 -0.093491 1.214044 -0.093491 
136.000000 1.206752 -0.092929 1.206752 -0.092929 1.206752 -0.092929 1.206752 -0.092929 1.206752 -0.092929 1.206752 -0.092929 1.206752 -0.092929 
137.000000 1.199504 -0.092371 1.199504 -0.092371 1.199504 -0.092371 1.199504 -0.092371 1.199504 -0.092371 1.199504 -0.092371 1.199504 -0.092371 
138.000000 1.192300 -0.091816 1.192300 -0.091816 1.192300 -0.091816 1.192300 -0.091816 1.192300 -0.091816 1.192300 -0.091816 1.192300 -0.091816 
139.000000 1.185139 -0.091265 1.185139 -0.091265 1.185139 -0.091265 1.185139 -0.091265 1.185139 -0.091265 1.185139 -0.091265 1.185139 -0.091265 
140.000000 1.178021 -0.090717 1.178021 -0.090717 1.178021 -0.090717 1.178021 -0.090717 1.178021 -0.090717 1.178021 -0.090717 1.178021 -0.090717 
141.000000 1.170946 -0.090172 1.170946 -0.090172 1.170946 -0.090172 1.170946 -0.090172 1.170946 -0.090172 1.170946 -0.090172 1.170946 -0.090172 
142.000000 1.163914 -0.089630 1.163914 -0.089630 1.163914 -0.089630 1.163914 -0.089630 1.163914 -0.089630 1.163914 -0.089630 1.163914 -0.089630 
143.000000 1.156923 -0.089092 1.156923 -0.089092 1.156923 -0.089092 1.156923 -0.089092 1.156923 -0.089092 1.156923 -0.089092 1.156923 -0.089092 
144.000000 1.149975 -0.088557 1.149975 -0.088557 1.149975 -0.088557 1.149975 -0.088557 1.149975 -0.088557 1.149975 -0.088557 1.149975 -0.088557 
145.000000 1.143068 -0.088025 1.143068 -0.088025 1.143068 -0.088025 1.143068 -0.088025 1.143068 -0.088025 1.143068 -0.088025 1.143068 -0.088025 
146.000000 1.136203 -0.087496 1.136203 -0.087496 1.136203 -0.087496 1.136203 -0.087496 1.136203 -0.087496 1.136203 -0.087496 1.136203 -0.087496 
147.000000 1.129379 -0.086971 1.129379 -0.086971 1.129379 -0.086971 1.129379 -0.086971 1.129379 -0.086971 1.129379 -0.086971 1.129379 -0.086971 
148.000000 1.122596 -0.086449 1.122596 -0.086449 1.122596 -0.086449 1.122596 -0.086449 1.122596 -0.086449 1.122596 -0.086449 1.122596 -0.086449 
149.000000 1.115853 -0.085929 1.115853 -0.085929 1.115853 -0.085929 1.115853 -0.085929 1.115853 -0.085929 1.115853 -0.085929 1.115853 -0.085929 
150.000000 1.109151 -0.085413 1.109151 -0.085413 1.109151 -0.085413 1.109151 -0.085413 1.109151 -0.085413 1.109151 -0.085413 1.109151 -0.085413 
